# n_modes: 20
# low_latitude_boundary:  -2.00000000e+01
# eofs_start_date: 19790101
# eofs_end_date: 20011230
# loading_pattern_input_file: nnr1.hgt.500.19480101_20200530.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# psa1_mode: 1
# psa2_mode: 2
# psa1_index_normalization:   1.19149719e+03
# psa2_index_normalization:   1.15511682e+03
# calendar: proleptic_gregorian
date,psa_index_1,psa_index_2
1972-11-01,  3.29873585e-01, -8.57813512e-01
1972-12-01, -2.49190612e-01,  1.23086466e+00
1973-01-01, -1.28310857e-01, -1.89046535e-01
1973-02-01,  1.39673947e-01, -9.02500558e-01
1973-03-01, -3.89663769e-01,  3.75360546e-01
1973-04-01, -1.03606491e+00, -2.16464776e-01
1973-05-01, -8.73233383e-01,  9.53702855e-01
1973-06-01,  4.44526813e-03,  4.52524529e-01
1973-07-01,  1.30490347e+00, -1.92302104e-01
1973-08-01,  1.03068962e+00,  2.92288525e-01
1973-09-01,  3.89183095e-01,  4.14571428e-01
1973-10-01,  7.83143149e-01,  2.23868579e-01
1973-11-01,  4.55868142e-01,  3.12307560e-03
1973-12-01, -4.99354389e-02, -3.79173900e-01
1974-01-01,  1.18376008e-01,  1.55814726e-01
1974-02-01,  2.78889827e-01, -4.52487183e-01
1974-03-01,  6.18438773e-02,  2.34059498e-01
1974-04-01,  9.73745923e-01,  9.34112898e-02
1974-05-01,  5.95574943e-01, -6.66210746e-01
1974-06-01,  7.50575130e-01,  4.86608794e-01
1974-07-01, -3.27935485e-01,  8.26439136e-01
1974-08-01, -6.79669469e-02,  1.00970887e+00
1974-09-01, -3.26124062e-01,  4.32876903e-01
1974-10-01,  8.73238406e-01,  3.58432170e-01
1974-11-01,  4.40768176e-01, -4.33515842e-01
1974-12-01,  1.00305120e+00,  6.41522834e-01
1975-01-01,  4.55515943e-01,  9.00295576e-02
1975-02-01, -2.30401091e-01, -1.25310884e-01
1975-03-01,  8.55113752e-01, -4.51929535e-01
1975-04-01, -2.47490628e-01, -5.13443626e-02
1975-05-01, -2.63587063e-01,  3.27060880e-01
1975-06-01,  1.95756077e-01, -2.65454496e-01
1975-07-01, -1.26686018e-01,  1.18517304e-01
1975-08-01, -7.95599183e-01, -3.25360695e-01
1975-09-01,  9.68539866e-02, -6.19372899e-01
1975-10-01,  9.21268513e-02,  7.49455602e-01
1975-11-01, -4.36638692e-01, -1.12965642e-01
1975-12-01, -5.97928749e-01, -2.69017579e-01
1976-01-01, -3.68941664e-01,  1.86547785e-01
1976-02-01,  3.63007481e-01,  2.41440542e-01
1976-03-01, -6.93567375e-02, -4.25510058e-01
1976-04-01,  1.29824383e-01, -7.18163879e-02
1976-05-01, -1.16603811e+00, -1.77708205e-01
1976-06-01, -4.43441053e-01,  2.34632811e-02
1976-07-01, -1.38434009e+00, -5.09100813e-02
1976-08-01, -3.56238218e-01, -2.09173662e-01
1976-09-01, -4.93600284e-02, -3.34704897e-01
1976-10-01, -1.07937371e+00,  2.14728191e-01
1976-11-01,  2.30032592e-01,  7.02564761e-01
1976-12-01,  1.09105944e+00,  3.40665172e-01
1977-01-01,  1.72195066e-02,  6.86432942e-01
1977-02-01, -1.61314917e-02, -3.25302629e-01
1977-03-01,  1.99067907e-01, -7.38526337e-01
1977-04-01, -6.61786927e-02,  1.33535966e+00
1977-05-01, -5.32328823e-01,  9.99437393e-01
1977-06-01, -4.18267272e-01,  1.18683193e+00
1977-07-01,  1.37129663e-01, -1.01202686e-01
1977-08-01,  4.53924375e-01,  3.87005456e-01
1977-09-01, -1.82290394e+00,  3.70187100e-01
1977-10-01, -1.08922724e+00,  1.00683163e-01
1977-11-01, -4.80893636e-01,  3.84366919e-01
1977-12-01,  4.06291288e-01,  5.69762357e-01
1978-01-01, -1.59785669e-01, -8.37273495e-01
1978-02-01,  1.42836984e-01, -1.15154074e-03
1978-03-01,  1.98140902e-01, -1.21047741e-01
1978-04-01,  9.03226437e-01, -2.02951390e-01
1978-05-01,  8.90819197e-01,  2.84210501e-01
1978-06-01, -4.23879232e-01,  2.63429702e-01
1978-07-01,  4.21695833e-01,  9.20813474e-01
1978-08-01, -9.09952903e-01, -1.25861049e-01
1978-09-01,  3.39148059e-01,  3.90041336e-01
1978-10-01, -5.13995890e-01,  7.37194562e-01
1978-11-01,  2.44647726e-01, -3.12107710e-01
1978-12-01,  2.96943273e-01,  6.25296516e-01
1979-01-01,  6.46049100e-02,  1.21315053e-02
1979-02-01, -2.18654236e-02,  1.55281866e-01
1979-03-01,  6.56116200e-01, -2.90707368e-01
1979-04-01,  4.17356753e-01,  3.50819250e-01
1979-05-01, -3.43212198e-02, -7.75807031e-01
1979-06-01,  3.92522286e-01, -1.23032840e+00
1979-07-01, -1.46427878e-01, -3.88308838e-01
