# mode: 0
# n_modes: 20
# low_latitude_boundary:   2.00000000e+01
# index_normalization:   7.62843323e+02
# eofs_start_date: 19790101
# eofs_end_date: 20011201
# loading_pattern_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# anomalies_input_file: nnr1.hgt.500.19480101_20200530.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,ao_index
2010-02-01, -4.09683791e+00
2010-03-01, -1.30149978e+00
2010-04-01, -9.19001943e-01
2010-05-01, -1.31761611e+00
2010-06-01, -7.86279994e-02
2010-07-01,  5.84694929e-01
2010-08-01, -6.77398610e-01
2010-09-01, -5.96920329e-01
2010-10-01, -1.09238244e+00
2010-11-01, -7.02751958e-01
2010-12-01, -2.57921098e+00
2011-01-01, -1.78550811e+00
2011-02-01,  2.13843045e+00
2011-03-01,  5.22024470e-01
2011-04-01,  2.31578553e+00
2011-05-01, -1.53424397e-01
2011-06-01, -7.99240595e-01
2011-07-01, -1.86029118e-01
2011-08-01, -8.50848210e-01
2011-09-01,  4.68202561e-01
2011-10-01,  4.85710723e-01
2011-11-01,  1.89557513e+00
2011-12-01,  1.42601285e+00
2012-01-01, -1.45879400e-01
2012-02-01, -7.94390637e-01
2012-03-01,  1.11235852e+00
2012-04-01, -7.41738105e-01
2012-05-01, -1.71297159e-01
2012-06-01, -1.11217563e+00
2012-07-01, -5.42649258e-02
2012-08-01, -2.62401843e-01
2012-09-01,  3.66320338e-03
2012-10-01, -1.55787409e+00
2012-11-01, -2.75781391e-01
2012-12-01, -1.08411740e+00
2013-01-01, -3.87649826e-01
2013-02-01, -9.27111587e-01
2013-03-01, -2.62741288e+00
2013-04-01,  4.15193326e-01
2013-05-01,  5.57415697e-01
2013-06-01,  6.12903031e-01
2013-07-01,  2.94423973e-01
2013-08-01,  1.13283713e-01
2013-09-01, -1.15534373e-01
2013-10-01,  2.81553177e-02
2013-11-01,  1.61555959e+00
2013-12-01,  1.52906907e+00
2014-01-01, -9.06580368e-01
2014-02-01, -8.40036092e-02
2014-03-01,  6.14765430e-01
2014-04-01,  9.81765150e-01
2014-05-01,  2.86124449e-01
2014-06-01, -2.57468597e-01
2014-07-01, -3.12853328e-01
2014-08-01, -1.01016702e+00
2014-09-01,  6.33483514e-01
2014-10-01, -7.75493797e-01
2014-11-01, -2.91135780e-01
2014-12-01, -3.51987266e-01
2015-01-01,  1.08077417e+00
2015-02-01,  9.24438065e-01
2015-03-01,  1.70339217e+00
2015-04-01,  7.59807873e-01
2015-05-01,  6.63643726e-01
2015-06-01,  1.87478783e-01
2015-07-01, -8.47251316e-01
2015-08-01, -1.56612618e-01
2015-09-01,  3.10910391e-01
2015-10-01, -9.30481345e-02
2015-11-01,  1.72967915e+00
2015-12-01,  1.54053965e+00
2016-01-01, -2.29178136e+00
2016-02-01, -1.38806144e+00
2016-03-01, -1.99500186e-01
2016-04-01, -1.69376441e+00
2016-05-01, -3.31278112e-01
2016-06-01,  1.55630356e-01
2016-07-01,  2.80974198e-01
2016-08-01,  1.86466933e-02
2016-09-01,  5.20160110e-01
2016-10-01, -1.49585626e+00
2016-11-01, -1.32994622e+00
2016-12-01,  1.39392547e+00
2017-01-01,  3.48698409e-01
2017-02-01,  3.26507880e-01
2017-03-01,  8.71788937e-01
2017-04-01, -2.22656222e-01
2017-05-01, -5.46406380e-01
2017-06-01,  2.46177316e-01
2017-07-01,  9.51704238e-01
2017-08-01, -2.22154546e-01
2017-09-01, -4.94713325e-01
2017-10-01,  5.81652266e-02
2017-11-01,  1.40030631e-01
2017-12-01, -1.14639510e+00
2018-01-01, -3.86907448e-01
2018-02-01,  7.47588607e-01
2018-03-01, -1.23007237e-01
2018-04-01,  5.49936252e-01
2018-05-01,  1.92675978e+00
2018-06-01,  1.84636998e-01
2018-07-01,  8.88506016e-01
2018-08-01,  4.92780544e-01
2018-09-01,  7.77941581e-01
2018-10-01, -4.83834071e-02
2018-11-01, -4.71529748e-01
2018-12-01, -3.49512331e-01
2019-01-01, -6.17927156e-01
2019-02-01,  1.12605952e+00
2019-03-01,  1.04854332e+00
2019-04-01, -1.58472163e-01
2019-05-01, -1.45820238e+00
2019-06-01, -9.48185604e-01
2019-07-01, -5.67848820e-01
2019-08-01, -7.25145141e-01
2019-09-01,  4.28785971e-02
2019-10-01, -3.77527190e-01
2019-11-01, -4.98297966e-01
2019-12-01, -9.26380371e-04
2020-01-01,  2.11241097e+00
2020-02-01,  2.40984104e+00
2020-03-01,  3.09305617e+00
2020-04-01,  4.42021351e-01
2020-05-01, -5.53198547e-01
