# mode: 0
# n_modes: 10
# eofs_start_date: 19790101
# eofs_end_date: 20011201
# rotated: False
# loading_pattern_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# calendar: proleptic_gregorian
date,pna_index
1990-04-01, -9.05022835e-01
1990-05-01, -3.81157262e-01
1990-06-01, -6.53417735e-01
1990-07-01,  1.26643060e-01
1990-08-01,  2.09939486e-01
1990-09-01,  3.10968892e-01
1990-10-01, -1.08341938e+00
1990-11-01, -2.37797772e+00
1990-12-01, -2.79016336e+00
1991-01-01, -1.85126687e+00
1991-02-01,  7.98821464e-01
1991-03-01, -1.76534610e+00
1991-04-01,  2.36572018e-01
1991-05-01, -1.12581923e-02
1991-06-01, -2.75477507e-01
1991-07-01,  1.18937375e-01
1991-08-01,  2.41014556e-01
1991-09-01,  7.76590049e-01
1991-10-01, -8.58766706e-01
1991-11-01,  4.05040273e-01
1991-12-01, -3.65881294e-01
1992-01-01,  1.66173318e+00
1992-02-01, -2.65618102e-01
1992-03-01,  1.10786373e+00
1992-04-01,  2.03527869e-01
1992-05-01, -5.54984745e-01
1992-06-01,  8.40241559e-01
1992-07-01,  5.21713044e-02
1992-08-01,  4.23587888e-01
1992-09-01, -9.05888307e-01
1992-10-01,  5.44307557e-01
1992-11-01,  4.38330170e-01
1992-12-01, -2.03139004e+00
1993-01-01, -1.30755577e+00
1993-02-01,  7.45051717e-01
1993-03-01,  7.95889402e-01
1993-04-01,  1.56020391e+00
1993-05-01,  1.21553190e+00
1993-06-01,  4.00487138e-01
1993-07-01,  1.57458407e-01
1993-08-01,  2.73178167e-01
1993-09-01, -6.48596929e-01
1993-10-01, -4.84937624e-02
1993-11-01, -1.54672129e+00
1993-12-01,  7.09927436e-01
1994-01-01, -8.98504511e-01
1994-02-01, -2.08691015e+00
1994-03-01, -2.00730597e-01
1994-04-01,  1.44367416e-03
1994-05-01,  5.54880232e-01
1994-06-01, -6.16814911e-01
1994-07-01, -7.67595552e-02
1994-08-01, -1.58168961e-01
1994-09-01,  1.07696800e-01
1994-10-01,  3.92000235e-01
1994-11-01, -2.44956493e+00
1994-12-01,  8.90312553e-01
1995-01-01,  1.67018071e+00
1995-02-01, -1.09458683e-01
1995-03-01, -1.53725922e-01
1995-04-01,  6.04274991e-01
1995-05-01,  4.35508140e-01
1995-06-01,  8.68990695e-01
1995-07-01, -1.07494299e-01
1995-08-01, -3.94136637e-01
1995-09-01,  6.19914406e-01
1995-10-01,  1.35483609e-02
1995-11-01, -7.17803037e-01
1995-12-01,  1.74612025e+00
1996-01-01, -1.55274832e+00
1996-02-01, -3.50291724e-01
1996-03-01, -7.63779356e-01
1996-04-01,  1.44671315e+00
1996-05-01, -3.42917746e-01
1996-06-01, -3.13260160e-01
1996-07-01,  6.92835608e-02
1996-08-01, -3.98030952e-01
1996-09-01,  5.46967304e-01
1996-10-01, -2.92016578e-01
1996-11-01,  1.30423006e-01
1996-12-01, -8.17841506e-01
1997-01-01,  5.62867713e-01
1997-02-01, -1.24627479e-01
1997-03-01, -1.21650491e+00
1997-04-01,  1.09214781e+00
1997-05-01,  2.21878337e-01
1997-06-01,  6.31259730e-01
