# n_modes: 20
# low_latitude_boundary:  -2.00000000e+01
# eofs_start_date: 19790101
# eofs_end_date: 20011230
# loading_pattern_input_file: jra.55.hgt.500.1958010100_2018123118.anom.dayofyear.19790101_20011230.nc
# anomalies_input_file: jra.55.hgt.500.1958010100_2018123118.anom.month.19790101_20011230.nc
# base_period_start: 19790101
# base_period_end: 20011230
# psa1_mode: 1
# psa2_mode: 2
# psa1_index_normalization:   2.58176514e+03
# psa2_index_normalization:   2.48715283e+03
# calendar: proleptic_gregorian
date,psa_index_1,psa_index_2
1998-08-01,  4.10600848e-01, -3.88666069e-01
1998-09-01,  4.32220521e-02, -2.78700595e-01
1998-10-01,  4.31231475e-01,  4.69838650e-01
1998-11-01,  9.12135598e-02, -3.98079442e-01
1998-12-01,  1.19655555e-01, -6.48065493e-01
1999-01-01,  4.55743237e-01, -5.18407686e-01
1999-02-01,  2.88151787e-02, -2.48650411e-01
1999-03-01,  4.23602124e-01, -1.03784373e-01
1999-04-01, -3.19938726e-01, -3.17566401e-02
1999-05-01,  1.66123773e-01, -2.83333420e-01
1999-06-01,  8.35207336e-01,  7.32529311e-01
1999-07-01,  3.28814926e-01,  2.87027561e-01
1999-08-01,  1.94604026e-01, -4.13915884e-01
1999-09-01,  4.51674379e-01, -3.38639724e-01
1999-10-01,  4.73439067e-01, -8.29256481e-01
1999-11-01,  4.14733335e-01,  2.59354199e-01
1999-12-01, -1.01870861e+00, -3.54038501e-01
2000-01-01, -9.92667418e-01, -3.63867185e-01
2000-02-01, -4.67250424e-01, -2.90421156e-01
2000-03-01,  3.57585204e-01, -2.81760935e-02
2000-04-01,  3.93920927e-02,  1.01861868e-01
2000-05-01,  4.19820096e-01, -3.11910687e-01
2000-06-01,  4.39473769e-01,  3.72629570e-01
2000-07-01,  1.09651339e+00,  5.89709963e-02
2000-08-01,  4.13390337e-01, -5.81424579e-01
2000-09-01,  2.05847061e-01,  9.32025840e-02
2000-10-01, -1.12293161e-01, -3.09085253e-01
2000-11-01,  3.83134232e-01, -8.86259641e-02
2000-12-01, -6.51547245e-02,  1.97695147e-01
2001-01-01, -1.53803731e-01,  2.09241876e-01
2001-02-01, -8.55712534e-02,  2.36166917e-01
2001-03-01, -6.66188394e-02,  1.96668798e-01
2001-04-01, -5.65472558e-02, -8.82139070e-01
2001-05-01,  3.81103688e-01,  9.70473308e-01
2001-06-01,  2.46774372e-01, -2.26702402e-01
2001-07-01,  3.02919888e-01, -7.02583884e-01
2001-08-01, -8.00938766e-01,  8.08076660e-01
2001-09-01,  4.83910750e-01, -7.20492013e-01
2001-10-01, -3.90653924e-02,  3.69353155e-01
2001-11-01, -3.49962766e-01,  2.11595470e-01
2001-12-01, -8.31876970e-02,  5.82506845e-01
2002-01-01, -9.86551355e-04, -8.63114057e-03
2002-02-01, -2.27749399e-01, -2.82435025e-01
2002-03-01, -1.14409659e-01,  3.64800766e-01
2002-04-01,  2.65524028e-01, -6.64609634e-02
2002-05-01, -4.99784314e-01,  2.14706728e-01
2002-06-01, -9.43502385e-01, -1.70047227e-01
2002-07-01,  6.71506810e-01,  2.89364213e-01
2002-08-01,  2.72821824e-02, -3.12283974e-01
2002-09-01,  8.65162635e-01,  1.02340783e-01
2002-10-01,  8.22713940e-02,  9.29771892e-01
2002-11-01, -6.71435995e-01, -1.14527436e-01
2002-12-01, -1.33926880e-01,  7.51299697e-02
2003-01-01,  9.59299815e-02,  2.18163880e-01
2003-02-01,  1.58834704e-01,  7.05861168e-01
2003-03-01,  4.81431380e-01, -1.47594101e-01
2003-04-01,  3.29715993e-01, -8.31825133e-01
2003-05-01,  1.06678569e-01, -4.08865553e-01
2003-06-01,  9.62385744e-02,  6.51033792e-01
2003-07-01,  2.81051101e-01,  5.82486896e-02
2003-08-01,  5.92236597e-02,  6.29217585e-01
2003-09-01, -3.96835451e-01,  8.86948063e-01
2003-10-01, -1.43348927e-01,  4.66203794e-01
2003-11-01, -7.24079238e-01, -8.26474405e-02
2003-12-01,  1.81611651e-01,  1.32137748e-01
2004-01-01, -1.75261263e-01,  3.22553979e-01
2004-02-01,  6.55848822e-01,  2.87926832e-01
2004-03-01, -5.06288866e-01,  3.92519611e-01
2004-04-01,  8.16114853e-02, -7.30322448e-02
2004-05-01,  6.24785871e-01, -4.68635556e-01
2004-06-01,  1.92517293e-01,  2.07893999e-01
2004-07-01, -1.19646744e+00, -1.81150036e-01
2004-08-01, -5.63618803e-01,  2.00904795e-01
2004-09-01, -7.82100984e-01, -5.59688490e-02
2004-10-01,  4.80261770e-02,  6.96069361e-02
2004-11-01,  7.63864571e-02,  2.71354500e-01
2004-12-01,  2.61290358e-01,  8.69665944e-01
2005-01-01, -5.85044569e-02, -6.53698226e-01
2005-02-01,  2.42881129e-01, -3.61451178e-01
2005-03-01,  8.35584519e-02,  3.40431114e-01
2005-04-01, -7.03792654e-01, -4.14677752e-01
2005-05-01, -5.00526819e-01,  8.34696541e-01
2005-06-01, -6.25624437e-01,  2.96062071e-01
2005-07-01,  2.81800517e-01, -3.06783603e-01
2005-08-01, -3.57994020e-01,  3.10379575e-01
2005-09-01,  8.72184558e-01, -1.83651730e-01
2005-10-01,  5.74530091e-01,  7.72261873e-02
2005-11-01,  1.68956006e-02, -6.24364497e-01
2005-12-01,  8.18074902e-01, -2.95354280e-01
2006-01-01,  5.71538720e-02,  9.80303541e-03
2006-02-01,  2.79370080e-01, -9.56326177e-02
2006-03-01, -3.85935284e-01,  5.11975744e-01
2006-04-01,  3.67648843e-01,  8.41147543e-01
2006-05-01, -4.50149895e-01,  4.83744959e-01
2006-06-01, -6.80938624e-02, -2.12144693e-01
2006-07-01, -6.07446862e-01, -4.39004791e-01
2006-08-01,  1.23082980e+00, -6.24527932e-02
2006-09-01, -4.95508609e-02, -4.00574296e-01
2006-10-01,  6.31621566e-02,  2.65473845e-01
2006-11-01, -2.42448136e-01, -2.36910878e-01
2006-12-01, -7.39991183e-01,  7.64345091e-01
2007-01-01,  4.42039252e-01, -7.09463308e-01
2007-02-01, -7.61449846e-01, -7.33741151e-01
2007-03-01,  5.55038120e-01, -5.05851321e-01
2007-04-01, -2.03669418e-01,  8.06299655e-02
2007-05-01,  7.93425550e-01, -3.14791712e-02
2007-06-01, -3.97730580e-01,  4.91088408e-01
2007-07-01,  5.80621002e-01, -3.19464649e-02
2007-08-01,  3.17185419e-01,  1.36271750e-01
2007-09-01,  7.89501904e-01, -5.15557163e-02
2007-10-01, -2.39775402e-01,  4.15000067e-01
2007-11-01, -3.15367694e-01, -3.93972998e-01
2007-12-01, -3.54356664e-02, -6.51814431e-01
2008-01-01, -2.22842724e-01, -7.86352166e-01
2008-02-01, -1.76983912e-01, -4.42445936e-02
2008-03-01,  6.86085271e-01, -2.64166782e-01
2008-04-01,  6.60621761e-02,  5.11372677e-03
2008-05-01, -2.00612883e-02,  8.55778412e-01
2008-06-01,  2.20689887e-01, -4.72946706e-01
2008-07-01,  4.26006294e-01,  6.25803643e-01
2008-08-01, -1.00596343e+00,  1.36512037e-01
2008-09-01,  9.70448095e-01,  5.55693124e-01
2008-10-01, -5.32527380e-04, -1.74818013e-01
2008-11-01, -5.34411658e-02,  5.75252621e-02
2008-12-01, -2.99715981e-02, -2.31304696e-01
2009-01-01, -4.09340274e-01,  1.58973038e-01
2009-02-01,  1.10899782e-01, -5.27266436e-01
2009-03-01,  4.81157279e-01,  4.72019222e-01
2009-04-01,  6.09117006e-01, -2.75029369e-01
2009-05-01,  2.36315417e-01,  1.27936300e+00
2009-06-01,  1.56445641e-01,  1.03340467e-01
2009-07-01,  3.46758783e-01, -3.68987687e-01
2009-08-01,  7.03928103e-01,  8.44500700e-01
2009-09-01,  4.51178359e-01,  3.24742568e-01
2009-10-01, -1.05326362e+00,  6.18349208e-01
2009-11-01, -1.50094406e+00,  1.03029441e-01
2009-12-01, -5.80476368e-01, -1.33290127e-01
2010-01-01,  3.02678693e-01,  7.35484675e-01
2010-02-01,  2.55269304e-01, -5.97888486e-01
2010-03-01, -1.31668297e-01, -6.77903385e-02
2010-04-01, -1.19107727e-01, -2.47939385e-01
2010-05-01,  2.59681223e-01,  4.44038370e-01
2010-06-01, -2.05324145e-01,  1.54720495e-01
2010-07-01, -3.84261754e-01, -6.99674500e-01
2010-08-01,  3.99606222e-01,  1.71569944e-01
2010-09-01,  1.40265610e-02,  2.74950128e-01
2010-10-01,  3.06743812e-01,  7.30869104e-01
2010-11-01, -3.23913903e-01,  2.06957233e-02
2010-12-01, -2.82950543e-01, -1.90245037e-01
2011-01-01,  4.92076135e-01,  1.44453707e-01
2011-02-01,  2.02961323e-01,  2.04634829e-01
2011-03-01,  3.58735310e-01,  7.37537708e-01
2011-04-01, -3.29433821e-01,  1.97504759e-01
2011-05-01,  1.38016587e-01,  3.58812817e-01
2011-06-01,  1.08748078e-01,  3.36603946e-01
2011-07-01,  1.28977495e-01,  9.38121823e-02
2011-08-01,  1.34921518e+00, -9.05633230e-02
2011-09-01, -3.00164480e-02,  5.17184921e-01
2011-10-01,  4.45338021e-01,  2.64764469e-01
2011-11-01,  2.73372863e-02,  6.19010122e-01
2011-12-01,  3.93065933e-01, -3.67158606e-01
2012-01-01, -8.66505067e-01, -4.85626338e-01
2012-02-01, -5.47005791e-01,  1.25608183e-01
2012-03-01,  3.22777505e-01, -1.42652429e-01
2012-04-01,  4.20025481e-01, -2.86149407e-01
2012-05-01, -9.11595876e-02,  6.22126157e-01
2012-06-01, -1.32406725e+00,  3.02161423e-01
2012-07-01, -5.23542492e-01, -3.86529526e-01
2012-08-01,  5.31541794e-01,  8.10006765e-01
2012-09-01,  4.10047755e-01, -2.07532398e-01
2012-10-01, -7.69030097e-01,  4.98409746e-02
2012-11-01,  1.93764228e-01,  8.74428972e-02
2012-12-01,  3.30831615e-01, -4.88683683e-01
2013-01-01,  4.05216907e-02, -1.29241274e-01
2013-02-01, -9.67467155e-02, -8.85643352e-01
2013-03-01,  4.74912613e-01, -7.22991855e-01
2013-04-01, -1.99594545e-01,  5.77718507e-01
2013-05-01,  7.16217933e-02, -2.95979068e-01
2013-06-01,  1.75272540e-01,  8.95048767e-01
2013-07-01,  1.26672029e-01, -4.89840206e-01
2013-08-01,  5.84576335e-01,  1.06735252e+00
2013-09-01,  6.19670617e-01,  6.11754031e-01
2013-10-01, -1.53380096e-01,  5.32571360e-01
2013-11-01, -4.13184919e-01, -7.04240826e-02
2013-12-01,  4.56949097e-02, -4.33240821e-01
2014-01-01, -4.97781961e-01,  3.54196778e-02
2014-02-01, -3.37896583e-01, -3.85074854e-01
2014-03-01, -8.99934502e-01, -1.97559415e-01
2014-04-01,  2.34206903e-01,  8.18771743e-02
2014-05-01,  6.68668334e-01,  6.67247736e-01
2014-06-01,  1.11866008e-02,  4.67542106e-01
2014-07-01, -3.47238420e-01,  2.76418921e-01
2014-08-01,  3.31227904e-01, -3.95249553e-01
2014-09-01,  7.67519801e-01,  8.54446308e-02
2014-10-01, -5.07857224e-01,  6.73154103e-02
2014-11-01, -6.66946456e-01,  1.68617461e-01
2014-12-01, -3.55930669e-01, -8.45713000e-01
2015-01-01,  8.88892719e-02, -5.07619901e-01
2015-02-01, -3.21045265e-01, -7.05593363e-01
2015-03-01, -1.13060019e-01,  4.02527518e-01
2015-04-01, -2.88471265e-01, -4.42916593e-01
2015-05-01, -2.17708194e-01,  2.04359632e-01
2015-06-01, -9.19786351e-01, -7.63044152e-02
2015-07-01, -1.04279730e+00,  3.09644504e-03
2015-08-01, -7.61145526e-01,  1.95734492e-01
2015-09-01, -8.45822749e-01, -8.63436039e-01
2015-10-01,  7.29463556e-02, -2.73572511e-01
2015-11-01, -5.48202724e-01, -4.18671592e-01
2015-12-01, -6.49356793e-01, -2.03997063e-02
2016-01-01, -3.94655429e-01, -1.36504350e+00
2016-02-01, -2.31054653e-01, -6.04451749e-01
2016-03-01, -1.31244493e-01, -4.00443255e-01
2016-04-01, -8.66075829e-01, -5.61679770e-01
2016-05-01,  1.11863913e+00, -6.71933797e-01
2016-06-01,  3.75190939e-01, -6.10007488e-01
2016-07-01, -1.68279806e-01, -5.59007279e-02
2016-08-01,  1.08316911e+00, -4.32680829e-02
2016-09-01,  3.71772938e-01, -1.40264885e-01
2016-10-01,  4.93807418e-01,  4.76449112e-01
2016-11-01,  2.64002625e-01,  4.53544362e-01
2016-12-01, -1.72140547e-01,  1.77688001e-01
2017-01-01, -8.40594101e-01,  5.88217754e-01
2017-02-01,  3.98035508e-01,  2.93142942e-01
2017-03-01,  1.02412068e+00, -5.63328069e-01
2017-04-01,  5.13249635e-01, -8.30506344e-01
2017-05-01,  2.35057555e-01, -4.00295240e-02
2017-06-01, -1.04438921e+00,  4.32284899e-02
2017-07-01, -3.96968798e-01,  7.54179251e-01
2017-08-01, -5.80008664e-01,  3.07797165e-01
2017-09-01, -7.60821995e-01,  6.81873896e-01
2017-10-01, -1.24202541e-01,  3.98070881e-01
2017-11-01,  4.33240118e-01, -9.74892775e-01
2017-12-01, -2.11079629e-01, -2.51738006e-01
2018-01-01,  2.40528610e-01, -3.48879525e-01
2018-02-01,  2.22198755e-01, -5.07002989e-02
2018-03-01, -2.58303801e-01,  7.87132144e-01
2018-04-01, -3.61495716e-01,  1.25251970e+00
2018-05-01, -2.16067283e-01,  9.49865040e-02
2018-06-01,  6.82098228e-01,  1.01389108e-01
2018-07-01,  4.73332958e-01, -6.52435230e-02
2018-08-01,  3.64538576e-01,  1.11336342e+00
2018-09-01, -3.00851770e-01,  3.52816173e-01
2018-10-01,  3.36696152e-01, -7.86435231e-01
2018-11-01,  8.05456850e-04, -2.00025245e-01
2018-12-01, -6.39118508e-02, -1.28669906e-01
