date,ao_index,iod_index,mei,nhtele_index_1,nhtele_index_2,nhtele_index_3,nhtele_index_4,pna_index,psa_index_1,psa_index_2,sam_index
1954-02-01,0.538750875,-0.654293349,-0.358310715,-0.504191713,-0.266199489,0.275413295,1.07907182,-0.0996777671,-0.340729359,-0.0267723317,-1.00907926
1954-03-01,0.632184047,-0.667163703,-0.452217649,0.974694672,-0.398200847,-1.13571237,0.542125247,-1.72866469,0.678619216,1.26426426,-2.51587849
1954-04-01,0.876529097,-1.33317768,-0.865512401,-1.20914591,1.60432345,-2.47257364,2.52836803,-2.07648332,-1.2320012,0.719883862,-1.46442439
1954-05-01,-1.78768021,-2.11389522,-0.729875844,1.88360672,-1.88088785,-0.576562965,0.33995103,0.746610113,-0.270185341,0.332530721,-0.240734057
1954-06-01,-0.689568458,-1.88425018,0.211794715,0.716127718,-0.740643381,0.698741467,-0.489400171,0.538606393,-0.678441815,0.584404705,-0.508790261
1954-07-01,-0.202321347,-2.60715761,0.0515502411,-0.184316893,-0.338649094,1.28748669,-1.10260496,0.212962654,-0.171963738,0.394322996,-1.16080754
1954-08-01,-0.756890278,-1.92442222,-0.162305627,3.06254533,0.310678957,-3.15208942,-1.31869103,0.291981078,-0.546166889,0.29345654,-3.19479804
1954-09-01,0.373530406,-2.59604354,-0.411762983,-0.111454532,1.2855131,-0.169627622,-2.13071439,-0.329726355,-0.640275039,-0.200699278,-0.0540091033
1954-10-01,-0.252952617,-3.08813427,-0.871602627,-0.532884726,0.8392299,0.522227137,-1.36058766,0.89255647,-0.727602126,0.779335581,-0.632006305
1954-11-01,-0.172879473,-2.92279684,-1.0052398,-0.969140542,0.439466522,0.185188084,0.278728847,1.64969562,0.198430905,0.405037519,0.648044299
1954-12-01,0.743426035,-2.54294331,-0.992784809,-0.68577254,0.679291085,0.518318662,-0.586354163,-0.690614347,0.23712796,0.478060936,-2.00019084
1955-01-01,-1.0753879,-1.27943966,-0.780422673,1.00996215,-0.981801799,0.800543864,-0.729196299,0.441461734,-0.275378974,0.683386244,-1.52627577
1955-02-01,-0.671693053,-1.54695122,-0.619754687,1.55096214,-0.594055212,-0.0846974624,-1.16549133,-2.57847749,-0.267127727,-0.182239637,-0.813394312
1955-03-01,-0.589439912,-1.38544796,-0.978333413,1.08054361,-0.418726354,-1.42451879,0.790842424,-2.19699097,-0.576007825,-0.395553361,-0.00506740642
1955-04-01,0.399327914,-2.38169043,-0.976593815,0.440544119,-0.610257024,-0.0865667671,0.585028749,-0.515481008,0.433770186,-0.425082991,-0.330459831
1955-05-01,0.0825094241,-3.61638766,-0.882453828,0.689618369,1.07813087,-0.274206248,-2.57225701,0.178140383,0.298981645,0.289461816,-1.55023385
1955-06-01,-0.631001143,-3.43582217,-0.460720526,1.37040836,-0.733750169,0.593767777,-1.35352514,0.578516542,-0.773567217,0.20224217,-0.765603232
1955-07-01,0.568070947,-2.52633295,-0.394198285,-2.06293748,-0.114211731,0.867022646,1.69912004,-0.029271281,-0.6284647,-0.507848863,0.108697138
1955-08-01,0.632958505,-1.72700551,-0.923660202,-0.845350814,-0.791928798,-1.56004209,2.94373897,-0.348636224,0.0541913395,0.935012911,-2.06866999
1955-09-01,0.398947806,-2.10757255,-1.31786525,-0.914708295,0.968756624,-0.93474562,0.824577916,-0.582318613,0.440580067,0.231549007,-1.25303701
1955-10-01,-0.708833729,-2.30747123,-1.56922482,0.804611062,-1.46150802,1.11289776,0.0548570779,0.4616086,0.643744343,1.4948709,-2.41106445
1955-11-01,-0.572449442,-2.20166933,-1.48983301,2.23324545,-1.6962867,-1.0261135,1.35752238,-0.553545025,0.379248055,0.981580011,-2.29169982
1955-12-01,0.474061148,-2.26885933,-1.33042324,1.11558222,-0.0946097396,-1.2144473,-0.280309748,-1.36084973,0.879928703,0.0271880905,-2.09336303
1956-01-01,-0.784378808,-1.44854546,-1.10495444,0.811423692,-0.809882564,1.06160299,-1.10105632,-0.43365425,1.04827699,-0.184102186,-1.9050966
1956-02-01,-0.75498493,-1.47948875,-0.871181935,0.671710599,-0.910225393,-0.237105569,1.58548074,-2.57689407,0.0383338213,-0.418340712,-1.40591873
1956-03-01,0.8421516,-1.25237365,-0.988171013,-0.191140868,0.254494363,-1.21907053,1.40822677,-1.36382122,-0.193398728,0.200053486,-0.58566987
1956-04-01,-1.08476103,-2.13723054,-0.915605427,1.94248632,-1.760863,-0.338227328,0.587762772,-0.135724715,0.718847763,0.143041891,-0.515259028
1956-05-01,1.26736688,-3.57265832,-0.827090481,-1.52558697,2.70576337,-1.5650915,0.341408111,-0.372114269,1.18954203,0.444070184,-0.921820805
1956-06-01,0.0354462113,-3.59701017,-0.498709902,-0.827528335,-0.138937156,1.20155122,0.607438036,0.158505661,-0.107327524,0.629649268,1.17736314
1956-07-01,-0.263517066,-3.65534717,-0.560528806,2.16324282,-0.755719136,-1.28576738,0.0609191134,0.0536763043,0.380604424,0.804783815,-0.806919926
1956-08-01,-0.846166845,-2.17811398,-0.363008728,2.27592911,-0.470338733,-1.37271625,-0.946067848,0.393127113,-1.0890392,0.787437151,-1.42643959
1956-09-01,0.120438563,-2.66858772,-0.394176748,0.863711006,-0.365963141,-1.51316492,1.61674213,-0.26096577,-0.0841076094,1.06363896,-1.33262638
1956-10-01,1.15214691,-2.94197172,-0.747277619,-1.11080112,0.0610093181,0.338540975,1.07241974,-1.09833797,-0.302242295,1.18914068,-0.712566607
1956-11-01,-0.550482289,-2.45266698,-0.722834162,-0.0287566575,-0.733715677,0.255736833,1.01435977,0.531239291,0.702985739,1.07832715,-0.968821382
1956-12-01,0.198410283,-1.55859252,-0.632777045,-0.631464126,1.43216112,-1.47363257,0.386612602,-0.657110262,0.794671611,0.990508554,-2.50996828
1957-01-01,2.39987075,-1.26102596,-0.556443516,-0.594921182,0.858627281,-1.79186555,1.6475065,-3.68780441,0.0377991272,0.98240838,-1.41176761
1957-02-01,-0.854041574,-1.39118968,-0.328359053,1.21223888,0.99384451,-1.90442894,-1.09102656,-1.71067175,0.587863533,-0.178203664,-0.501870631
1957-03-01,-1.77573805,-0.811390737,-0.112714009,1.9676529,-1.34221655,-0.89058288,0.37587711,0.975462669,0.251452586,0.672978185,-0.2427221
1957-04-01,0.258688359,-0.90648078,-0.0789092283,0.0103733484,0.188330263,-1.74539339,2.17714944,-0.404426156,0.195054025,-0.00427601251,-0.921036237
1957-05-01,-1.02944117,-0.221967599,0.0883044175,0.601074838,-0.439992898,-0.846247888,0.658292317,0.653353282,-1.15363918,1.44687214,-1.21553729
1957-06-01,-0.928840658,-0.189961209,1.21321219,1.35398326,-0.442335426,-1.96052593,-0.110983648,0.308171855,-0.79275852,-0.509145626,-2.41653033
1957-07-01,-0.6074305,-0.132514132,1.26331706,1.46713082,-1.43394295,-0.26357338,0.543191359,0.125103541,-0.0168477664,0.221114108,-0.444409617
1957-08-01,-0.443234999,-0.0185570789,1.30340111,0.398545166,0.00518896442,0.104629344,-0.508281246,0.308081656,0.769135515,-0.533705632,-0.798484616
1957-09-01,-1.2943941,-0.378603183,1.27206836,1.22778857,-0.557313363,0.364570382,-1.21210355,0.762854174,0.881691207,0.21193738,0.432050484
1957-10-01,0.102991531,-0.749299449,0.676707044,-0.205066811,-0.154140226,0.757287617,-0.353696748,0.984579912,-1.20633124,0.997871298,-2.31774855
1957-11-01,-0.663158777,-0.765442723,0.999201528,0.199497361,-0.424260009,-0.795111419,1.49855909,0.498216121,0.0305079312,1.23521625,-1.63074859
1957-12-01,1.15404047,-0.157735913,1.22228075,-0.516136896,0.120639575,0.427735973,0.143342119,-1.04484552,0.108212571,0.470061328,-2.23526991
1958-01-01,-1.86179404,0.797370891,1.0317857,0.54448655,-1.11808182,2.19963015,-1.59764429,2.21145042,-0.11787064,0.218492056,-0.251292648
1958-02-01,-2.56031103,0.523554451,0.892859644,2.21549232,-1.43668264,0.478976022,-1.33150519,1.750899,0.148441789,-0.824365179,-0.571536962
1958-03-01,-2.19617179,0.021472476,0.684054385,2.66177841,-2.02256804,-0.0867876871,-0.500060688,-0.103925632,0.521767219,-0.287547872,-0.732650232
1958-04-01,-0.126551804,-0.669552038,0.681009101,0.323936537,-0.896511561,0.298557194,0.866046644,0.0524775393,-0.835437948,0.217540447,-1.77870396
1958-05-01,-0.307681077,-0.839492228,0.772997396,-0.0870475445,1.2063551,-0.137810317,-1.53151187,0.321745694,-0.476376898,0.247789654,-1.5626037
1958-06-01,-0.933989512,-0.94175108,1.00378227,1.12792466,-0.534134257,-1.16172342,-0.12896055,0.218496829,-0.932805799,-0.0271919011,0.0896446342
1958-07-01,-0.679406513,-0.947133318,0.472549379,2.6534599,-0.10478042,-2.16565412,-0.314065583,0.266280324,0.170763216,0.188493421,-1.338878
1958-08-01,-0.738924656,-0.737462862,0.366915639,1.9883267,-0.743809757,-0.968817763,-0.626931338,0.442534831,-0.710383049,0.101645819,-0.0989178907
1958-09-01,0.474109476,-1.25419098,0.215610261,-0.0847354882,-0.898311557,-1.27390267,3.7071085,-0.142133114,-0.670028937,0.123828855,1.53605196
1958-10-01,0.729481045,-1.2333601,0.229648901,-0.568839353,-0.137861178,-0.333234009,1.46579934,-0.197215966,0.584469024,1.12551832,0.370513897
1958-11-01,0.600328398,-1.25928785,0.365394142,-1.20545186,-0.0764058928,-0.238140303,2.05968692,-0.272915496,0.108831815,0.220517646,0.385484795
1958-12-01,-1.3924523,-0.485651453,0.524509456,1.0402025,-0.291004237,-0.731683144,-0.37877495,0.797747788,-0.309827591,-0.493740586,0.756628796
1959-01-01,-1.93225256,0.813750857,0.442893272,1.84413062,-0.987122281,0.16436204,-1.17086735,-0.928777227,0.00969681061,-0.812294985,0.523981139
1959-02-01,2.82990592,0.758598847,0.36536954,-1.29336852,0.632814687,-1.00863945,2.69921042,-2.36102647,-0.572875926,-0.0489919684,-0.769512357
1959-03-01,1.4958702,0.102069166,0.05009029,-0.689617839,0.761906315,-1.66759367,1.81911675,-0.499844509,-0.551795918,0.242990941,-0.0865771072
1959-04-01,0.370702198,-0.523849865,-0.151674198,0.0643558146,1.201711,-1.4468597,-0.533411502,-1.03300296,-0.788119077,-0.227515033,-1.79178939
1959-05-01,-0.236139372,-1.04458891,0.110829772,0.0910493245,-0.314390585,-0.920531789,1.4330075,-0.415577454,-1.16453096,0.854758372,-1.95065421
1959-06-01,-0.25080971,-0.823080028,0.709103757,-0.184719295,0.605232895,-1.15675269,0.176769381,0.268952286,0.430058311,-0.149588601,-0.854890368
1959-07-01,0.22651179,-1.60811996,0.468368639,-1.01943079,0.755539439,0.0831696515,0.143029277,-0.16854572,-0.201173733,0.0636928751,-1.44605226
1959-08-01,-0.587342621,-1.38369217,0.603525167,1.0918506,-0.350678367,-2.76437242,1.25439206,-0.442239055,0.0206253334,0.31190743,-1.24214514
1959-09-01,-0.152190436,-0.937027903,0.498286392,-0.0123337424,-0.649674478,-0.00189893386,1.26392335,0.0516976531,0.479147602,0.168993079,0.906092546
1959-10-01,-0.275376806,-0.976122932,0.135223145,0.0900378872,0.247764976,-2.84047722,2.85889112,0.209141124,-0.412675718,0.327783146,-0.92392422
1959-11-01,-1.20757148,-0.94253128,0.0100776308,-0.11117363,0.498973488,-0.678595951,0.151678114,0.576197577,-0.300656596,-0.924507604,0.552502645
1959-12-01,0.216126317,-1.13011127,-0.0360406169,-0.206254871,0.403703811,0.0236064989,-0.357628566,0.581925015,0.715742671,-0.361431464,-0.345777261
1960-01-01,-1.9658205,-1.10616685,-0.0969598919,1.29653265,-0.919813801,0.0636729928,-0.301462426,0.0610768063,-0.748548799,-0.412506363,-0.855479933
1960-02-01,-2.6585807,-0.786094178,-0.120908358,2.41809398,-1.67913945,0.348375444,-0.845201551,1.20933741,0.0913929454,0.353317905,-0.313328671
1960-03-01,-0.341409775,-0.775973635,-0.224162377,1.56614606,-0.804246775,-2.58887672,2.21030113,-0.905561708,-0.425430017,0.194815734,1.26810312
1960-04-01,0.0307159362,-1.576583,-0.314911285,-0.911421123,0.557697731,-0.795265666,1.7157911,0.169946506,-0.0442539189,-0.200622262,-1.37630809
1960-05-01,-0.855843514,-1.80687264,-0.302890676,1.89328768,-1.20326735,-1.64011459,0.486021347,0.756745222,1.31122818,0.357100354,-1.3344904
1960-06-01,-0.288192557,-1.57103013,0.346754159,0.106173932,-0.0587853846,-1.27249517,0.715931625,0.060529236,0.271795436,0.218324109,0.241359085
1960-07-01,-0.546699416,-1.43027549,0.431503195,1.05327026,-0.236098755,-0.845325802,0.159302601,0.233588989,-0.752850996,0.328644374,-0.0307635455
1960-08-01,-1.07670293,-1.56018447,0.154633549,3.10580592,-1.68450402,-2.50266448,0.330022185,-0.0805846659,0.614204652,0.275814319,-0.973542436
1960-09-01,0.121344469,-1.51011224,0.159834468,-0.14958893,0.149403431,-1.20335411,1.66824984,-0.369407831,0.732978309,0.227074549,-0.206353505
1960-10-01,-0.843800812,-1.93084946,-0.21224008,2.2961848,-1.87594538,-1.10182193,1.30226237,0.441586502,0.154513154,0.617470887,-0.159415118
1960-11-01,-0.078481538,-2.54978328,-0.336928484,0.964828489,0.185143341,-1.33025345,0.0596538388,-0.21429565,-0.0740586476,0.306671527,0.0264971729
1960-12-01,-0.875673104,-1.77032405,-0.269166701,-0.335376763,0.291084817,0.75507213,-0.802878659,0.973072596,-0.710074707,-0.0515478099,-0.623853728
1961-01-01,-1.37954319,-0.621318606,-0.263302445,0.149173614,-0.144426951,0.159610503,-0.14475414,1.68922832,-0.701336685,0.281876373,-0.237223146
1961-02-01,0.88087636,-0.166885605,-0.37298619,0.0490613552,0.337513501,-0.417236608,-0.15813997,0.0608511531,0.151433548,0.122227247,-1.14730969
1961-03-01,0.478418573,-0.163941561,-0.270289616,-0.632986054,-0.00126594409,0.199279408,0.859370344,0.364965012,-0.41172915,0.467655229,-0.598535406
1961-04-01,0.306723348,-0.612176315,-0.219755733,1.76476083,0.577893553,-1.83518932,-1.86108144,-1.33425937,0.0826647165,-0.582609953,-0.477908466
1961-05-01,-0.0192791077,-0.851790473,-0.315768325,0.822047893,-0.196623632,-0.927675014,-0.0393494346,-0.297960613,-0.308605409,0.72148051,-0.754245641
1961-06-01,0.385543744,-0.155059064,0.397468887,-0.754683933,1.098794,0.359735756,-0.580704178,0.0674090454,-0.291618778,0.0785953693,-1.43141314
1961-07-01,-0.290997488,0.045255985,0.610481849,0.881576482,-0.221005151,0.247508785,-1.21072847,0.154989052,-0.125158674,-0.101057791,-0.873969751
1961-08-01,-0.0356968945,0.459386228,0.437920507,-0.387227481,1.41285013,-0.361441761,-0.865092192,0.366331827,0.674848472,-0.354395627,0.0154706743
1961-09-01,0.912343178,0.0462728476,0.144588424,-0.624852661,1.40830927,-2.09370999,1.14345149,-1.03477586,0.463857781,0.453610439,-1.11394097
1961-10-01,0.322009764,0.10871478,-0.0937832067,-0.768871345,0.427712774,-1.15461031,1.78055233,-0.951621201,0.275964446,0.226875068,-0.237007389
1961-11-01,0.464304654,-0.365434076,-0.3355219,-0.157919564,-0.589419156,0.593448797,0.520152092,-0.293971564,0.0333695554,-0.471142291,-0.156915666
1961-12-01,-0.951107363,-0.465176848,-0.349348978,1.36826172,-1.04826918,-0.535061064,0.101711077,-0.708016781,-0.198879171,-0.582169806,1.11694471
1962-01-01,1.63186623,-0.483838449,-0.799203823,-0.228171863,0.928104655,-0.650988686,-0.615011086,-2.05160721,-0.164515738,-0.531107209,1.09128612
1962-02-01,-0.304038738,-0.333423249,-0.675243241,-0.942897773,0.072524858,0.777777072,0.0593455217,-0.904007895,0.0596269678,0.189974912,-0.332072824
1962-03-01,-2.95065464,-0.141690374,-0.492818393,3.58093417,-2.47607467,-0.648134632,-0.490974147,-0.313854293,-0.160544732,0.323215433,-0.244917951
1962-04-01,1.50435159,-0.838665105,-0.819877321,-0.624370239,1.25497685,-0.981138754,-0.0247358706,-1.51383479,-0.0717980148,0.255357012,0.821484318
